DateOfIssue, Date, value
2019-03-28 00:00:00, 2019-04-12 00:00:00, 72
2019-03-28 00:00:00, 2019-04-13 00:00:00, 71
2019-03-28 00:00:00, 2019-04-14 00:00:00, 71
2019-03-28 00:00:00, 2019-04-15 00:00:00, 71
2019-03-28 00:00:00, 2019-04-16 00:00:00, 71
2019-03-28 00:00:00, 2019-04-17 00:00:00, 71
2019-03-28 00:00:00, 2019-04-18 00:00:00, 71
2019-03-28 00:00:00, 2019-04-19 00:00:00, 71
2019-03-28 00:00:00, 2019-04-20 00:00:00, 71
2019-03-28 00:00:00, 2019-04-21 00:00:00, 71
2019-03-28 00:00:00, 2019-04-22 00:00:00, 70
2019-03-28 00:00:00, 2019-04-23 00:00:00, 70
2019-03-29 00:00:00, 2019-03-29 00:00:00, 68
2019-03-29 00:00:00, 2019-03-30 00:00:00, 68
2019-03-29 00:00:00, 2019-03-31 00:00:00, 68
2019-03-29 00:00:00, 2019-04-01 00:00:00, 68
2019-03-29 00:00:00, 2019-04-02 00:00:00, 69
2019-03-29 00:00:00, 2019-04-03 00:00:00, 69
2019-03-29 00:00:00, 2019-04-04 00:00:00, 70
2019-03-29 00:00:00, 2019-04-05 00:00:00, 71
2019-03-29 00:00:00, 2019-04-06 00:00:00, 71
2019-03-29 00:00:00, 2019-04-07 00:00:00, 72
2019-03-29 00:00:00, 2019-04-08 00:00:00, 72
2019-03-29 00:00:00, 2019-04-09 00:00:00, 72
2019-03-29 00:00:00, 2019-04-10 00:00:00, 72
2019-03-29 00:00:00, 2019-04-11 00:00:00, 72
2019-03-29 00:00:00, 2019-04-12 00:00:00, 72
2019-03-29 00:00:00, 2019-04-13 00:00:00, 71
2019-03-29 00:00:00, 2019-04-14 00:00:00, 71
2019-03-29 00:00:00, 2019-04-15 00:00:00, 71
2019-03-29 00:00:00, 2019-04-16 00:00:00, 71
2019-03-29 00:00:00, 2019-04-17 00:00:00, 71
2019-03-29 00:00:00, 2019-04-18 00:00:00, 71
2019-03-29 00:00:00, 2019-04-19 00:00:00, 71
2019-03-29 00:00:00, 2019-04-20 00:00:00, 71
2019-03-29 00:00:00, 2019-04-21 00:00:00, 71
2019-03-29 00:00:00, 2019-04-22 00:00:00, 71
2019-03-29 00:00:00, 2019-04-23 00:00:00, 71
2019-03-29 00:00:00, 2019-04-24 00:00:00, 70
2019-03-30 00:00:00, 2019-03-30 00:00:00, 69
2019-03-30 00:00:00, 2019-03-31 00:00:00, 69
2019-03-30 00:00:00, 2019-04-01 00:00:00, 70
2019-03-30 00:00:00, 2019-04-02 00:00:00, 70
2019-03-30 00:00:00, 2019-04-03 00:00:00, 70
2019-03-30 00:00:00, 2019-04-04 00:00:00, 71
2019-03-30 00:00:00, 2019-04-05 00:00:00, 71
2019-03-30 00:00:00, 2019-04-06 00:00:00, 72
2019-03-30 00:00:00, 2019-04-07 00:00:00, 72
2019-03-30 00:00:00, 2019-04-08 00:00:00, 72
2019-03-30 00:00:00, 2019-04-09 00:00:00, 72
2019-03-30 00:00:00, 2019-04-10 00:00:00, 73
2019-03-30 00:00:00, 2019-04-11 00:00:00, 73
2019-03-30 00:00:00, 2019-04-12 00:00:00, 72
2019-03-30 00:00:00, 2019-04-13 00:00:00, 71
2019-03-30 00:00:00, 2019-04-14 00:00:00, 71
2019-03-30 00:00:00, 2019-04-15 00:00:00, 71
2019-03-30 00:00:00, 2019-04-16 00:00:00, 71
2019-03-30 00:00:00, 2019-04-17 00:00:00, 71
2019-03-30 00:00:00, 2019-04-18 00:00:00, 71
2019-03-30 00:00:00, 2019-04-19 00:00:00, 72
2019-03-30 00:00:00, 2019-04-20 00:00:00, 71
2019-03-30 00:00:00, 2019-04-21 00:00:00, 71
2019-03-30 00:00:00, 2019-04-22 00:00:00, 71
2019-03-30 00:00:00, 2019-04-23 00:00:00, 71
2019-03-30 00:00:00, 2019-04-24 00:00:00, 71
2019-03-30 00:00:00, 2019-04-25 00:00:00, 71
2019-03-31 00:00:00, 2019-03-31 00:00:00, 69
2019-03-31 00:00:00, 2019-04-01 00:00:00, 70
2019-03-31 00:00:00, 2019-04-02 00:00:00, 71
2019-03-31 00:00:00, 2019-04-03 00:00:00, 71
2019-03-31 00:00:00, 2019-04-04 00:00:00, 71
2019-03-31 00:00:00, 2019-04-05 00:00:00, 72
2019-03-31 00:00:00, 2019-04-06 00:00:00, 72
2019-03-31 00:00:00, 2019-04-07 00:00:00, 72
2019-03-31 00:00:00, 2019-04-08 00:00:00, 72
2019-03-31 00:00:00, 2019-04-09 00:00:00, 72
2019-03-31 00:00:00, 2019-04-10 00:00:00, 73
2019-03-31 00:00:00, 2019-04-11 00:00:00, 73
2019-03-31 00:00:00, 2019-04-12 00:00:00, 72
2019-03-31 00:00:00, 2019-04-13 00:00:00, 71
2019-03-31 00:00:00, 2019-04-14 00:00:00, 71
2019-03-31 00:00:00, 2019-04-15 00:00:00, 71
2019-03-31 00:00:00, 2019-04-16 00:00:00, 71
2019-03-31 00:00:00, 2019-04-17 00:00:00, 71
2019-03-31 00:00:00, 2019-04-18 00:00:00, 71
2019-03-31 00:00:00, 2019-04-19 00:00:00, 72
2019-03-31 00:00:00, 2019-04-20 00:00:00, 71
2019-03-31 00:00:00, 2019-04-21 00:00:00, 71
2019-03-31 00:00:00, 2019-04-22 00:00:00, 71
2019-03-31 00:00:00, 2019-04-23 00:00:00, 71
2019-03-31 00:00:00, 2019-04-24 00:00:00, 71
2019-03-31 00:00:00, 2019-04-25 00:00:00, 71
2019-03-31 00:00:00, 2019-04-26 00:00:00, 71
2019-04-01 00:00:00, 2019-04-01 00:00:00, 70
2019-04-01 00:00:00, 2019-04-02 00:00:00, 71
2019-04-01 00:00:00, 2019-04-03 00:00:00, 71
2019-04-01 00:00:00, 2019-04-04 00:00:00, 71
2019-04-01 00:00:00, 2019-04-05 00:00:00, 72
2019-04-01 00:00:00, 2019-04-06 00:00:00, 72
2019-04-01 00:00:00, 2019-04-07 00:00:00, 72
2019-04-01 00:00:00, 2019-04-08 00:00:00, 72
2019-04-01 00:00:00, 2019-04-09 00:00:00, 72
2019-04-01 00:00:00, 2019-04-10 00:00:00, 73
2019-04-01 00:00:00, 2019-04-11 00:00:00, 73
2019-04-01 00:00:00, 2019-04-12 00:00:00, 72
2019-04-01 00:00:00, 2019-04-13 00:00:00, 71
2019-04-01 00:00:00, 2019-04-14 00:00:00, 71
2019-04-01 00:00:00, 2019-04-15 00:00:00, 71
2019-04-01 00:00:00, 2019-04-16 00:00:00, 71
2019-04-01 00:00:00, 2019-04-17 00:00:00, 71
2019-04-01 00:00:00, 2019-04-18 00:00:00, 71
2019-04-01 00:00:00, 2019-04-19 00:00:00, 72
2019-04-01 00:00:00, 2019-04-20 00:00:00, 72
2019-04-01 00:00:00, 2019-04-21 00:00:00, 72
2019-04-01 00:00:00, 2019-04-22 00:00:00, 71
2019-04-01 00:00:00, 2019-04-23 00:00:00, 71
2019-04-01 00:00:00, 2019-04-24 00:00:00, 71
2019-04-01 00:00:00, 2019-04-25 00:00:00, 71
2019-04-01 00:00:00, 2019-04-26 00:00:00, 71
2019-04-01 00:00:00, 2019-04-27 00:00:00, 71
2019-04-02 00:00:00, 2019-04-02 00:00:00, 70
2019-04-02 00:00:00, 2019-04-03 00:00:00, 70
2019-04-02 00:00:00, 2019-04-04 00:00:00, 70
2019-04-02 00:00:00, 2019-04-05 00:00:00, 71
2019-04-02 00:00:00, 2019-04-06 00:00:00, 71
2019-04-02 00:00:00, 2019-04-07 00:00:00, 71
2019-04-02 00:00:00, 2019-04-08 00:00:00, 72
2019-04-02 00:00:00, 2019-04-09 00:00:00, 72
2019-04-02 00:00:00, 2019-04-10 00:00:00, 72
2019-04-02 00:00:00, 2019-04-11 00:00:00, 72
2019-04-02 00:00:00, 2019-04-12 00:00:00, 72
2019-04-02 00:00:00, 2019-04-13 00:00:00, 71
2019-04-02 00:00:00, 2019-04-14 00:00:00, 71
2019-04-02 00:00:00, 2019-04-15 00:00:00, 71
2019-04-02 00:00:00, 2019-04-16 00:00:00, 71
2019-04-02 00:00:00, 2019-04-17 00:00:00, 71
2019-04-02 00:00:00, 2019-04-18 00:00:00, 71
2019-04-02 00:00:00, 2019-04-19 00:00:00, 72
2019-04-02 00:00:00, 2019-04-20 00:00:00, 71
2019-04-02 00:00:00, 2019-04-21 00:00:00, 71
2019-04-02 00:00:00, 2019-04-22 00:00:00, 71
2019-04-02 00:00:00, 2019-04-23 00:00:00, 71
2019-04-02 00:00:00, 2019-04-24 00:00:00, 71
2019-04-02 00:00:00, 2019-04-25 00:00:00, 71
2019-04-02 00:00:00, 2019-04-26 00:00:00, 71
2019-04-02 00:00:00, 2019-04-27 00:00:00, 71
2019-04-02 00:00:00, 2019-04-28 00:00:00, 71
2019-04-03 00:00:00, 2019-04-03 00:00:00, 71
2019-04-03 00:00:00, 2019-04-04 00:00:00, 71
2019-04-03 00:00:00, 2019-04-05 00:00:00, 72
2019-04-03 00:00:00, 2019-04-06 00:00:00, 72
2019-04-03 00:00:00, 2019-04-07 00:00:00, 72
2019-04-03 00:00:00, 2019-04-08 00:00:00, 72
2019-04-03 00:00:00, 2019-04-09 00:00:00, 72
2019-04-03 00:00:00, 2019-04-10 00:00:00, 73
2019-04-03 00:00:00, 2019-04-11 00:00:00, 73
2019-04-03 00:00:00, 2019-04-12 00:00:00, 73
2019-04-03 00:00:00, 2019-04-13 00:00:00, 72
2019-04-03 00:00:00, 2019-04-14 00:00:00, 71
2019-04-03 00:00:00, 2019-04-15 00:00:00, 71
2019-04-03 00:00:00, 2019-04-16 00:00:00, 71
2019-04-03 00:00:00, 2019-04-17 00:00:00, 71
2019-04-03 00:00:00, 2019-04-18 00:00:00, 72
2019-04-03 00:00:00, 2019-04-19 00:00:00, 72
2019-04-03 00:00:00, 2019-04-20 00:00:00, 72
2019-04-03 00:00:00, 2019-04-21 00:00:00, 71
2019-04-03 00:00:00, 2019-04-22 00:00:00, 71
2019-04-03 00:00:00, 2019-04-23 00:00:00, 71
2019-04-03 00:00:00, 2019-04-24 00:00:00, 71
2019-04-03 00:00:00, 2019-04-25 00:00:00, 71
2019-04-03 00:00:00, 2019-04-26 00:00:00, 71
2019-04-03 00:00:00, 2019-04-27 00:00:00, 71
2019-04-03 00:00:00, 2019-04-28 00:00:00, 71
2019-04-03 00:00:00, 2019-04-29 00:00:00, 71
2019-04-04 00:00:00, 2019-04-04 00:00:00, 71
2019-04-04 00:00:00, 2019-04-05 00:00:00, 72
2019-04-04 00:00:00, 2019-04-06 00:00:00, 72
2019-04-04 00:00:00, 2019-04-07 00:00:00, 72
2019-04-04 00:00:00, 2019-04-08 00:00:00, 72
2019-04-04 00:00:00, 2019-04-09 00:00:00, 72
2019-04-04 00:00:00, 2019-04-10 00:00:00, 73
2019-04-04 00:00:00, 2019-04-11 00:00:00, 73
2019-04-04 00:00:00, 2019-04-12 00:00:00, 73
2019-04-04 00:00:00, 2019-04-13 00:00:00, 72
2019-04-04 00:00:00, 2019-04-14 00:00:00, 71
2019-04-04 00:00:00, 2019-04-15 00:00:00, 71
2019-04-04 00:00:00, 2019-04-16 00:00:00, 71
2019-04-04 00:00:00, 2019-04-17 00:00:00, 71
2019-04-04 00:00:00, 2019-04-18 00:00:00, 72
2019-04-04 00:00:00, 2019-04-19 00:00:00, 72
2019-04-04 00:00:00, 2019-04-20 00:00:00, 72
2019-04-04 00:00:00, 2019-04-21 00:00:00, 71
2019-04-04 00:00:00, 2019-04-22 00:00:00, 71
2019-04-04 00:00:00, 2019-04-23 00:00:00, 71
2019-04-04 00:00:00, 2019-04-24 00:00:00, 71
2019-04-04 00:00:00, 2019-04-25 00:00:00, 71
2019-04-04 00:00:00, 2019-04-26 00:00:00, 71
2019-04-04 00:00:00, 2019-04-27 00:00:00, 71
2019-04-04 00:00:00, 2019-04-28 00:00:00, 71
2019-04-04 00:00:00, 2019-04-29 00:00:00, 71
2019-04-04 00:00:00, 2019-04-30 00:00:00, 71
2019-04-05 00:00:00, 2019-04-05 00:00:00, 71
2019-04-05 00:00:00, 2019-04-06 00:00:00, 71
2019-04-05 00:00:00, 2019-04-07 00:00:00, 71
2019-04-05 00:00:00, 2019-04-08 00:00:00, 71
2019-04-05 00:00:00, 2019-04-09 00:00:00, 72
2019-04-05 00:00:00, 2019-04-10 00:00:00, 72
2019-04-05 00:00:00, 2019-04-11 00:00:00, 72
2019-04-05 00:00:00, 2019-04-12 00:00:00, 72
2019-04-05 00:00:00, 2019-04-13 00:00:00, 71
2019-04-05 00:00:00, 2019-04-14 00:00:00, 71
2019-04-05 00:00:00, 2019-04-15 00:00:00, 71
2019-04-05 00:00:00, 2019-04-16 00:00:00, 71
2019-04-05 00:00:00, 2019-04-17 00:00:00, 71
2019-04-05 00:00:00, 2019-04-18 00:00:00, 71
2019-04-05 00:00:00, 2019-04-19 00:00:00, 72
2019-04-05 00:00:00, 2019-04-20 00:00:00, 71
2019-04-05 00:00:00, 2019-04-21 00:00:00, 71
2019-04-05 00:00:00, 2019-04-22 00:00:00, 71
2019-04-05 00:00:00, 2019-04-23 00:00:00, 71
2019-04-05 00:00:00, 2019-04-24 00:00:00, 71
2019-04-05 00:00:00, 2019-04-25 00:00:00, 71
2019-04-05 00:00:00, 2019-04-26 00:00:00, 71
2019-04-05 00:00:00, 2019-04-27 00:00:00, 71
2019-04-05 00:00:00, 2019-04-28 00:00:00, 71
2019-04-05 00:00:00, 2019-04-29 00:00:00, 71
2019-04-05 00:00:00, 2019-04-30 00:00:00, 71
2019-04-05 00:00:00, 2019-05-01 00:00:00, 71
2019-04-06 00:00:00, 2019-04-06 00:00:00, 72
2019-04-06 00:00:00, 2019-04-07 00:00:00, 72
2019-04-06 00:00:00, 2019-04-08 00:00:00, 72
2019-04-06 00:00:00, 2019-04-09 00:00:00, 72
2019-04-06 00:00:00, 2019-04-10 00:00:00, 72
2019-04-06 00:00:00, 2019-04-11 00:00:00, 73
2019-04-06 00:00:00, 2019-04-12 00:00:00, 72
2019-04-06 00:00:00, 2019-04-13 00:00:00, 71
2019-04-06 00:00:00, 2019-04-14 00:00:00, 71
2019-04-06 00:00:00, 2019-04-15 00:00:00, 71
2019-04-06 00:00:00, 2019-04-16 00:00:00, 71
2019-04-06 00:00:00, 2019-04-17 00:00:00, 71
2019-04-06 00:00:00, 2019-04-18 00:00:00, 72
2019-04-06 00:00:00, 2019-04-19 00:00:00, 72
2019-04-06 00:00:00, 2019-04-20 00:00:00, 71
2019-04-06 00:00:00, 2019-04-21 00:00:00, 71
2019-04-06 00:00:00, 2019-04-22 00:00:00, 71
2019-04-06 00:00:00, 2019-04-23 00:00:00, 71
2019-04-06 00:00:00, 2019-04-24 00:00:00, 71
2019-04-06 00:00:00, 2019-04-25 00:00:00, 71
2019-04-06 00:00:00, 2019-04-26 00:00:00, 71
2019-04-06 00:00:00, 2019-04-27 00:00:00, 71
2019-04-06 00:00:00, 2019-04-28 00:00:00, 71
2019-04-06 00:00:00, 2019-04-29 00:00:00, 71
2019-04-06 00:00:00, 2019-04-30 00:00:00, 71
2019-04-06 00:00:00, 2019-05-01 00:00:00, 71
2019-04-06 00:00:00, 2019-05-02 00:00:00, 71
2019-04-07 00:00:00, 2019-04-07 00:00:00, 73
2019-04-07 00:00:00, 2019-04-08 00:00:00, 74
2019-04-07 00:00:00, 2019-04-09 00:00:00, 74
2019-04-07 00:00:00, 2019-04-10 00:00:00, 74
2019-04-07 00:00:00, 2019-04-11 00:00:00, 74
2019-04-07 00:00:00, 2019-04-12 00:00:00, 74
2019-04-07 00:00:00, 2019-04-13 00:00:00, 72
2019-04-07 00:00:00, 2019-04-14 00:00:00, 72
2019-04-07 00:00:00, 2019-04-15 00:00:00, 72
2019-04-07 00:00:00, 2019-04-16 00:00:00, 72
2019-04-07 00:00:00, 2019-04-17 00:00:00, 71
2019-04-07 00:00:00, 2019-04-18 00:00:00, 72
2019-04-07 00:00:00, 2019-04-19 00:00:00, 72
2019-04-07 00:00:00, 2019-04-20 00:00:00, 72
2019-04-07 00:00:00, 2019-04-21 00:00:00, 72
2019-04-07 00:00:00, 2019-04-22 00:00:00, 71
2019-04-07 00:00:00, 2019-04-23 00:00:00, 71
2019-04-07 00:00:00, 2019-04-24 00:00:00, 71
2019-04-07 00:00:00, 2019-04-25 00:00:00, 71
2019-04-07 00:00:00, 2019-04-26 00:00:00, 72
2019-04-07 00:00:00, 2019-04-27 00:00:00, 71
2019-04-07 00:00:00, 2019-04-28 00:00:00, 72
2019-04-07 00:00:00, 2019-04-29 00:00:00, 71
2019-04-07 00:00:00, 2019-04-30 00:00:00, 71
2019-04-07 00:00:00, 2019-05-01 00:00:00, 72
2019-04-07 00:00:00, 2019-05-02 00:00:00, 72
2019-04-07 00:00:00, 2019-05-03 00:00:00, 72
2019-04-08 00:00:00, 2019-04-08 00:00:00, 76
2019-04-08 00:00:00, 2019-04-09 00:00:00, 77
2019-04-08 00:00:00, 2019-04-10 00:00:00, 77
2019-04-08 00:00:00, 2019-04-11 00:00:00, 77
2019-04-08 00:00:00, 2019-04-12 00:00:00, 76
2019-04-08 00:00:00, 2019-04-13 00:00:00, 75
2019-04-08 00:00:00, 2019-04-14 00:00:00, 73
2019-04-08 00:00:00, 2019-04-15 00:00:00, 73
2019-04-08 00:00:00, 2019-04-16 00:00:00, 73
2019-04-08 00:00:00, 2019-04-17 00:00:00, 72
2019-04-08 00:00:00, 2019-04-18 00:00:00, 72
2019-04-08 00:00:00, 2019-04-19 00:00:00, 72
2019-04-08 00:00:00, 2019-04-20 00:00:00, 72
2019-04-08 00:00:00, 2019-04-21 00:00:00, 72
2019-04-08 00:00:00, 2019-04-22 00:00:00, 71
2019-04-08 00:00:00, 2019-04-23 00:00:00, 72
2019-04-08 00:00:00, 2019-04-24 00:00:00, 72
2019-04-08 00:00:00, 2019-04-25 00:00:00, 72
2019-04-08 00:00:00, 2019-04-26 00:00:00, 72
2019-04-08 00:00:00, 2019-04-27 00:00:00, 72
2019-04-08 00:00:00, 2019-04-28 00:00:00, 73
2019-04-08 00:00:00, 2019-04-29 00:00:00, 72
2019-04-08 00:00:00, 2019-04-30 00:00:00, 72
2019-04-08 00:00:00, 2019-05-01 00:00:00, 72
2019-04-08 00:00:00, 2019-05-02 00:00:00, 73
2019-04-08 00:00:00, 2019-05-03 00:00:00, 73
2019-04-08 00:00:00, 2019-05-04 00:00:00, 73
2019-04-09 00:00:00, 2019-04-09 00:00:00, 79
2019-04-09 00:00:00, 2019-04-10 00:00:00, 79
2019-04-09 00:00:00, 2019-04-11 00:00:00, 79
2019-04-09 00:00:00, 2019-04-12 00:00:00, 78
2019-04-09 00:00:00, 2019-04-13 00:00:00, 76
2019-04-09 00:00:00, 2019-04-14 00:00:00, 75
2019-04-09 00:00:00, 2019-04-15 00:00:00, 74
2019-04-09 00:00:00, 2019-04-16 00:00:00, 73
2019-04-09 00:00:00, 2019-04-17 00:00:00, 73
2019-04-09 00:00:00, 2019-04-18 00:00:00, 73
2019-04-09 00:00:00, 2019-04-19 00:00:00, 73
2019-04-09 00:00:00, 2019-04-20 00:00:00, 72
2019-04-09 00:00:00, 2019-04-21 00:00:00, 72
2019-04-09 00:00:00, 2019-04-22 00:00:00, 72
2019-04-09 00:00:00, 2019-04-23 00:00:00, 72
2019-04-09 00:00:00, 2019-04-24 00:00:00, 72
2019-04-09 00:00:00, 2019-04-25 00:00:00, 72
2019-04-09 00:00:00, 2019-04-26 00:00:00, 73
2019-04-09 00:00:00, 2019-04-27 00:00:00, 73
2019-04-09 00:00:00, 2019-04-28 00:00:00, 73
2019-04-09 00:00:00, 2019-04-29 00:00:00, 73
2019-04-09 00:00:00, 2019-04-30 00:00:00, 73
2019-04-09 00:00:00, 2019-05-01 00:00:00, 73
2019-04-09 00:00:00, 2019-05-02 00:00:00, 73
2019-04-09 00:00:00, 2019-05-03 00:00:00, 74
2019-04-09 00:00:00, 2019-05-04 00:00:00, 74
2019-04-09 00:00:00, 2019-05-05 00:00:00, 74
2019-04-10 00:00:00, 2019-04-10 00:00:00, 79
2019-04-10 00:00:00, 2019-04-11 00:00:00, 79
2019-04-10 00:00:00, 2019-04-12 00:00:00, 78
2019-04-10 00:00:00, 2019-04-13 00:00:00, 77
2019-04-10 00:00:00, 2019-04-14 00:00:00, 75
2019-04-10 00:00:00, 2019-04-15 00:00:00, 74
2019-04-10 00:00:00, 2019-04-16 00:00:00, 74
2019-04-10 00:00:00, 2019-04-17 00:00:00, 73
2019-04-10 00:00:00, 2019-04-18 00:00:00, 73
2019-04-10 00:00:00, 2019-04-19 00:00:00, 73
2019-04-10 00:00:00, 2019-04-20 00:00:00, 72
2019-04-10 00:00:00, 2019-04-21 00:00:00, 72
2019-04-10 00:00:00, 2019-04-22 00:00:00, 72
2019-04-10 00:00:00, 2019-04-23 00:00:00, 72
2019-04-10 00:00:00, 2019-04-24 00:00:00, 72
2019-04-10 00:00:00, 2019-04-25 00:00:00, 72
2019-04-10 00:00:00, 2019-04-26 00:00:00, 73
2019-04-10 00:00:00, 2019-04-27 00:00:00, 73
2019-04-10 00:00:00, 2019-04-28 00:00:00, 73
2019-04-10 00:00:00, 2019-04-29 00:00:00, 73
2019-04-10 00:00:00, 2019-04-30 00:00:00, 73
2019-04-10 00:00:00, 2019-05-01 00:00:00, 73
2019-04-10 00:00:00, 2019-05-02 00:00:00, 74
2019-04-10 00:00:00, 2019-05-03 00:00:00, 74
2019-04-10 00:00:00, 2019-05-04 00:00:00, 74
2019-04-10 00:00:00, 2019-05-05 00:00:00, 74
2019-04-10 00:00:00, 2019-05-06 00:00:00, 73
2019-04-11 00:00:00, 2019-04-11 00:00:00, 78
2019-04-11 00:00:00, 2019-04-12 00:00:00, 77
2019-04-11 00:00:00, 2019-04-13 00:00:00, 76
2019-04-11 00:00:00, 2019-04-14 00:00:00, 74
2019-04-11 00:00:00, 2019-04-15 00:00:00, 73
2019-04-11 00:00:00, 2019-04-16 00:00:00, 73
2019-04-11 00:00:00, 2019-04-17 00:00:00, 73
2019-04-11 00:00:00, 2019-04-18 00:00:00, 73
2019-04-11 00:00:00, 2019-04-19 00:00:00, 73
2019-04-11 00:00:00, 2019-04-20 00:00:00, 72
2019-04-11 00:00:00, 2019-04-21 00:00:00, 72
2019-04-11 00:00:00, 2019-04-22 00:00:00, 72
2019-04-11 00:00:00, 2019-04-23 00:00:00, 72
2019-04-11 00:00:00, 2019-04-24 00:00:00, 72
2019-04-11 00:00:00, 2019-04-25 00:00:00, 72
2019-04-11 00:00:00, 2019-04-26 00:00:00, 73
2019-04-11 00:00:00, 2019-04-27 00:00:00, 73
2019-04-11 00:00:00, 2019-04-28 00:00:00, 73
2019-04-11 00:00:00, 2019-04-29 00:00:00, 73
2019-04-11 00:00:00, 2019-04-30 00:00:00, 73
2019-04-11 00:00:00, 2019-05-01 00:00:00, 73
2019-04-11 00:00:00, 2019-05-02 00:00:00, 73
2019-04-11 00:00:00, 2019-05-03 00:00:00, 74
2019-04-11 00:00:00, 2019-05-04 00:00:00, 74
2019-04-11 00:00:00, 2019-05-05 00:00:00, 73
2019-04-11 00:00:00, 2019-05-06 00:00:00, 73
2019-04-11 00:00:00, 2019-05-07 00:00:00, 72
2019-04-12 00:00:00, 2019-04-12 00:00:00, 78
2019-04-12 00:00:00, 2019-04-13 00:00:00, 76
2019-04-12 00:00:00, 2019-04-14 00:00:00, 75
2019-04-12 00:00:00, 2019-04-15 00:00:00, 74
2019-04-12 00:00:00, 2019-04-16 00:00:00, 73
2019-04-12 00:00:00, 2019-04-17 00:00:00, 73
2019-04-12 00:00:00, 2019-04-18 00:00:00, 73
2019-04-12 00:00:00, 2019-04-19 00:00:00, 73
2019-04-12 00:00:00, 2019-04-20 00:00:00, 72
2019-04-12 00:00:00, 2019-04-21 00:00:00, 72
2019-04-12 00:00:00, 2019-04-22 00:00:00, 72
2019-04-12 00:00:00, 2019-04-23 00:00:00, 72
2019-04-12 00:00:00, 2019-04-24 00:00:00, 72
2019-04-12 00:00:00, 2019-04-25 00:00:00, 72
2019-04-12 00:00:00, 2019-04-26 00:00:00, 73
2019-04-12 00:00:00, 2019-04-27 00:00:00, 73
2019-04-12 00:00:00, 2019-04-28 00:00:00, 73
2019-04-12 00:00:00, 2019-04-29 00:00:00, 73
2019-04-12 00:00:00, 2019-04-30 00:00:00, 73
2019-04-12 00:00:00, 2019-05-01 00:00:00, 73
2019-04-12 00:00:00, 2019-05-02 00:00:00, 73
2019-04-12 00:00:00, 2019-05-03 00:00:00, 74
2019-04-12 00:00:00, 2019-05-04 00:00:00, 74
2019-04-12 00:00:00, 2019-05-05 00:00:00, 74
2019-04-12 00:00:00, 2019-05-06 00:00:00, 73
2019-04-12 00:00:00, 2019-05-07 00:00:00, 73
2019-04-12 00:00:00, 2019-05-08 00:00:00, 72
2019-04-13 00:00:00, 2019-04-13 00:00:00, 76
2019-04-13 00:00:00, 2019-04-14 00:00:00, 74
2019-04-13 00:00:00, 2019-04-15 00:00:00, 73
2019-04-13 00:00:00, 2019-04-16 00:00:00, 73
2019-04-13 00:00:00, 2019-04-17 00:00:00, 72
2019-04-13 00:00:00, 2019-04-18 00:00:00, 72
2019-04-13 00:00:00, 2019-04-19 00:00:00, 72
2019-04-13 00:00:00, 2019-04-20 00:00:00, 72
2019-04-13 00:00:00, 2019-04-21 00:00:00, 72
2019-04-13 00:00:00, 2019-04-22 00:00:00, 71
2019-04-13 00:00:00, 2019-04-23 00:00:00, 72
2019-04-13 00:00:00, 2019-04-24 00:00:00, 72
2019-04-13 00:00:00, 2019-04-25 00:00:00, 72
2019-04-13 00:00:00, 2019-04-26 00:00:00, 73
2019-04-13 00:00:00, 2019-04-27 00:00:00, 73
2019-04-13 00:00:00, 2019-04-28 00:00:00, 73
2019-04-13 00:00:00, 2019-04-29 00:00:00, 73
2019-04-13 00:00:00, 2019-04-30 00:00:00, 73
2019-04-13 00:00:00, 2019-05-01 00:00:00, 73
2019-04-13 00:00:00, 2019-05-02 00:00:00, 73
2019-04-13 00:00:00, 2019-05-03 00:00:00, 74
2019-04-13 00:00:00, 2019-05-04 00:00:00, 74
2019-04-13 00:00:00, 2019-05-05 00:00:00, 73
2019-04-13 00:00:00, 2019-05-06 00:00:00, 73
2019-04-13 00:00:00, 2019-05-07 00:00:00, 72
2019-04-13 00:00:00, 2019-05-08 00:00:00, 72
2019-04-13 00:00:00, 2019-05-09 00:00:00, 72
2019-04-14 00:00:00, 2019-04-14 00:00:00, 76
2019-04-14 00:00:00, 2019-04-15 00:00:00, 75
2019-04-14 00:00:00, 2019-04-16 00:00:00, 74
2019-04-14 00:00:00, 2019-04-17 00:00:00, 74
2019-04-14 00:00:00, 2019-04-18 00:00:00, 74
2019-04-14 00:00:00, 2019-04-19 00:00:00, 74
2019-04-14 00:00:00, 2019-04-20 00:00:00, 73
2019-04-14 00:00:00, 2019-04-21 00:00:00, 73
2019-04-14 00:00:00, 2019-04-22 00:00:00, 72
2019-04-14 00:00:00, 2019-04-23 00:00:00, 72
2019-04-14 00:00:00, 2019-04-24 00:00:00, 72
2019-04-14 00:00:00, 2019-04-25 00:00:00, 72
2019-04-14 00:00:00, 2019-04-26 00:00:00, 73
2019-04-14 00:00:00, 2019-04-27 00:00:00, 73
2019-04-14 00:00:00, 2019-04-28 00:00:00, 73
2019-04-14 00:00:00, 2019-04-29 00:00:00, 73
2019-04-14 00:00:00, 2019-04-30 00:00:00, 73
2019-04-14 00:00:00, 2019-05-01 00:00:00, 73
2019-04-14 00:00:00, 2019-05-02 00:00:00, 74
2019-04-14 00:00:00, 2019-05-03 00:00:00, 74
2019-04-14 00:00:00, 2019-05-04 00:00:00, 74
2019-04-14 00:00:00, 2019-05-05 00:00:00, 74
